a_bomb_N	2.7577838449022366e-5
a_fortiori_Adv	9.689922480620155e-4
a_la_carte_Adv	9.689922480620155e-4
a_la_mode_Adv	9.689922480620155e-4
a_level_N	2.7577838449022366e-5
a_posteriori_A	7.6057195010648e-5
a_priori_A	7.6057195010648e-5
aa_N	2.7577838449022366e-5
aachen_PN	3.139717425431711e-4
aalii_N	2.7577838449022366e-5
aardvark_N	2.7577838449022366e-5
aardwolf_N	2.7577838449022366e-5
aarhus_PN	3.139717425431711e-4
ab_initio_Adv	9.689922480620155e-4
aba_N	2.7577838449022366e-5
abaca_N	2.7577838449022366e-5
aback_Adv	9.689922480620155e-4
abactinal_A	7.6057195010648e-5
abacus_N	2.7577838449022366e-5
abaft_Adv	9.689922480620155e-4
abaft_Prep	5.405405405405406e-3
abalone_N	2.7577838449022366e-5
abampere_N	2.7577838449022366e-5
abandon_N	2.7577838449022366e-5
abandon_V2	1.5008254539996998e-4
abandonment_N	2.7577838449022366e-5
abarticulation_N	2.7577838449022366e-5
abase_V2	1.5008254539996998e-4
abasement_N	2.7577838449022366e-5
abash_V2	1.5008254539996998e-4
abashment_N	2.7577838449022366e-5
abasia_N	2.7577838449022366e-5
abasic_A	7.6057195010648e-5
abatable_A	7.6057195010648e-5
abate_V	2.5246149962130775e-4
abate_V2	1.5008254539996998e-4
abatement_N	2.7577838449022366e-5
abator_N	2.7577838449022366e-5
abattis_N	2.7577838449022366e-5
abattoir_N	2.7577838449022366e-5
abaxial_A	7.6057195010648e-5
abaya_N	2.7577838449022366e-5
abbacy_N	2.7577838449022366e-5
abbatial_A	7.6057195010648e-5
abbe_N	2.7577838449022366e-5
abbess_N	2.7577838449022366e-5
abbey_N	2.7577838449022366e-5
abbot_N	2.7577838449022366e-5
abbreviate_V2	1.5008254539996998e-4
abbreviation_N	2.7577838449022366e-5
abc_N	2.7577838449022366e-5
abcoulomb_N	2.7577838449022366e-5
abdicable_A	7.6057195010648e-5
abdicate_V	2.5246149962130775e-4
abdicate_V2	1.5008254539996998e-4
abdication_N	2.7577838449022366e-5
abdicator_N	2.7577838449022366e-5
abdomen_N	2.7577838449022366e-5
abdominal_A	7.6057195010648e-5
abdominal_N	2.7577838449022366e-5
abdominocentesis_N	2.7577838449022366e-5
abdominoplasty_N	2.7577838449022366e-5
abdominous_A	7.6057195010648e-5
abdominousness_N	2.7577838449022366e-5
abdominovesical_A	7.6057195010648e-5
abducent_A	7.6057195010648e-5
abducent_N	2.7577838449022366e-5
abduct_V2	1.5008254539996998e-4
abduction_N	2.7577838449022366e-5
abductor_N	2.7577838449022366e-5
abe_PN	3.139717425431711e-4
abeam_Adv	9.689922480620155e-4
abecedarian_A	7.6057195010648e-5
abecedarian_N	2.7577838449022366e-5
abecedarius_N	2.7577838449022366e-5
abed_Adv	9.689922480620155e-4
abelia_N	2.7577838449022366e-5
abelian_A	7.6057195010648e-5
abelmosk_N	2.7577838449022366e-5
abercarn_PN	3.139717425431711e-4
aberdare_PN	3.139717425431711e-4
aberdeen_PN	3.139717425431711e-4
abergavenny_PN	3.139717425431711e-4
abergele_PN	3.139717425431711e-4
aberrance_N	2.7577838449022366e-5
aberrant_A	7.6057195010648e-5
aberrant_N	2.7577838449022366e-5
aberration_N	2.7577838449022366e-5
abertillery_PN	3.139717425431711e-4
aberystwyth_PN	3.139717425431711e-4
abet_V	2.5246149962130775e-4
abet_V2	1.5008254539996998e-4
abetalipoproteinemia_N	2.7577838449022366e-5
abetment_N	2.7577838449022366e-5
abettor_N	2.7577838449022366e-5
abeyance_N	2.7577838449022366e-5
abeyant_A	7.6057195010648e-5
abfarad_N	2.7577838449022366e-5
abhenry_N	2.7577838449022366e-5
abhor_V2	1.5008254539996998e-4
abhorrence_N	2.7577838449022366e-5
abhorrent_A	7.6057195010648e-5
abhorrer_N	2.7577838449022366e-5
abidance_N	2.7577838449022366e-5
abide_V	2.5246149962130775e-4
abide_V2	1.5008254539996998e-4
abide_by_V2	1.5008254539996998e-4
abience_N	2.7577838449022366e-5
abient_A	7.6057195010648e-5
ability_N	2.7577838449022366e-5
abingdon_PN	3.139717425431711e-4
abiogenesis_N	2.7577838449022366e-5
abiogenetic_A	7.6057195010648e-5
abiogenist_N	2.7577838449022366e-5
abiotrophy_N	2.7577838449022366e-5
abject_A	7.6057195010648e-5
abjection_N	2.7577838449022366e-5
abjuration_N	2.7577838449022366e-5
abjure_V2	1.5008254539996998e-4
abjurer_N	2.7577838449022366e-5
ablactation_N	2.7577838449022366e-5
ablated_A	7.6057195010648e-5
ablation_N	2.7577838449022366e-5
ablative_A	7.6057195010648e-5
ablative_N	2.7577838449022366e-5
ablaut_N	2.7577838449022366e-5
ablaze_A	7.6057195010648e-5
able_A	7.6057195010648e-5
able_bodied_A	7.6057195010648e-5
ableism_N	2.7577838449022366e-5
ablepharia_N	2.7577838449022366e-5
